1,-1,268,214,25,37,0.3851345
1,-1,17,148,74,195,0.9977762
1,-1,121,158,71,173,0.9982303
2,-1,310,217,10,26,0.35030454
2,-1,269,207,20,38,0.36457577
2,-1,124,157,65,172,0.99867946
2,-1,16,149,76,193,0.9987149
3,-1,249,205,26,52,0.9086643
3,-1,127,157,62,173,0.9984188
3,-1,17,145,78,201,0.9986897
4,-1,322,211,10,28,0.34974736
4,-1,232,194,24,59,0.742653
4,-1,255,194,23,61,0.8331826
4,-1,135,151,66,184,0.99799347
4,-1,23,146,79,198,0.99910146
5,-1,332,218,12,26,0.31079674
5,-1,288,202,23,41,0.58871514
5,-1,240,202,25,59,0.782786
5,-1,217,200,22,66,0.93644047
5,-1,263,201,26,60,0.96422005
5,-1,144,159,70,177,0.9982642
5,-1,27,152,81,188,0.9996317
6,-1,313,201,26,44,0.6718335
6,-1,250,195,22,59,0.84937626
6,-1,224,203,24,61,0.9274659
6,-1,269,199,24,65,0.9323802
6,-1,145,151,77,187,0.9926058
6,-1,35,143,84,205,0.9991485
7,-1,255,195,22,59,0.8870234
7,-1,337,198,28,49,0.8879257
7,-1,228,201,24,62,0.9373068
7,-1,276,201,24,59,0.97941905
7,-1,148,147,77,192,0.9926613
7,-1,38,144,80,204,0.9985016
8,-1,305,209,19,43,0.6302682
8,-1,356,196,44,67,0.6518939
8,-1,264,197,23,67,0.876914
8,-1,363,199,28,50,0.90676683
8,-1,236,201,26,64,0.9225519
8,-1,286,204,23,58,0.9332698
8,-1,154,152,78,188,0.9982992
8,-1,41,141,80,217,0.9996551
9,-1,389,202,24,45,0.80525815
9,-1,268,198,23,67,0.92027974
9,-1,241,201,24,65,0.9625682
9,-1,291,201,21,63,0.9839803
9,-1,159,151,85,194,0.99836236
9,-1,45,141,82,212,0.99920285
10,-1,348,218,10,26,0.30794156
10,-1,318,208,17,45,0.4541522
10,-1,370,216,10,29,0.6604129
10,-1,424,198,26,55,0.74325484
10,-1,278,199,22,64,0.77202773
10,-1,142,196,23,69,0.88167197
10,-1,251,203,26,61,0.94991636
10,-1,299,203,23,58,0.95863456
10,-1,164,140,85,212,0.99691755
10,-1,50,122,85,229,0.9987324
11,-1,314,205,20,53,0.41549253
11,-1,447,198,25,41,0.49182025
11,-1,153,197,22,68,0.61019844
11,-1,329,202,19,47,0.71596843
11,-1,285,197,25,67,0.77513134
11,-1,144,200,24,65,0.8073844
11,-1,255,201,25,65,0.873643
11,-1,305,199,23,66,0.9589487
11,-1,171,137,87,217,0.9969801
11,-1,51,138,88,217,0.99915946
12,-1,329,207,18,53,0.3478107
12,-1,369,222,11,26,0.3582675
12,-1,275,206,24,57,0.3619618
12,-1,499,199,19,21,0.374623
12,-1,356,218,12,28,0.3932212
12,-1,483,198,36,24,0.40104455
12,-1,1,204,20,151,0.42039087
12,-1,572,202,24,22,0.6306951
12,-1,300,201,20,65,0.7537926
12,-1,383,220,12,32,0.78634846
12,-1,268,202,24,68,0.9135277
12,-1,157,196,26,74,0.956448
12,-1,317,202,22,66,0.9680752
12,-1,185,144,87,220,0.99781525
12,-1,64,139,85,226,0.99947196
13,-1,385,222,11,26,0.30176267
13,-1,372,223,10,23,0.3360068
13,-1,2,202,19,153,0.42257136
13,-1,157,204,24,63,0.45084617
13,-1,341,207,16,48,0.7066493
13,-1,391,219,11,31,0.8757579
13,-1,165,198,23,71,0.9092069
13,-1,303,200,23,66,0.9532079
13,-1,325,206,21,59,0.9594578
13,-1,275,204,26,65,0.9789795
13,-1,189,142,86,225,0.9981888
13,-1,65,138,91,226,0.99895203
14,-1,386,222,9,25,0.32631972
14,-1,1,154,31,148,0.48304364
14,-1,404,219,11,30,0.501863
14,-1,353,207,15,48,0.6647651
14,-1,176,196,25,73,0.9010303
14,-1,315,199,23,67,0.9571739
14,-1,338,204,21,61,0.96314216
14,-1,288,203,25,65,0.97847086
14,-1,75,136,88,225,0.9979481
14,-1,196,136,92,234,0.99897605
15,-1,1,159,37,138,0.55041534
15,-1,343,200,22,67,0.7047593
15,-1,188,195,24,75,0.92701244
15,-1,326,197,23,70,0.9434326
15,-1,350,203,23,64,0.95295596
15,-1,299,202,25,67,0.96925986
15,-1,86,133,89,233,0.9993175
15,-1,208,140,95,233,0.99932307
16,-1,379,204,17,41,0.48049024
16,-1,7,164,57,116,0.49726003
16,-1,1,158,38,140,0.5633154
16,-1,329,196,22,71,0.91300255
16,-1,190,195,23,72,0.92375296
16,-1,354,199,23,66,0.98949504
16,-1,301,199,25,69,0.9908902
16,-1,214,132,90,237,0.9988493
16,-1,83,129,97,235,0.99908257
17,-1,328,200,24,63,0.35322326
17,-1,337,186,33,81,0.7740566
17,-1,193,197,24,68,0.91159356
17,-1,2,137,62,185,0.9224827
17,-1,357,196,21,69,0.92251474
17,-1,305,199,23,67,0.98301965
17,-1,215,126,99,243,0.99859613
17,-1,83,121,97,250,0.9990202
18,-1,0,146,40,119,0.30799896
18,-1,359,194,13,25,0.34651214
18,-1,0,139,60,178,0.51133037
18,-1,339,195,23,32,0.5201159
18,-1,368,200,15,17,0.6586041
18,-1,196,198,22,67,0.767266
18,-1,312,198,23,69,0.974681
18,-1,218,131,97,244,0.9990426
18,-1,83,120,97,258,0.99939084
19,-1,357,185,15,28,0.37335935
19,-1,341,194,19,23,0.51954186
19,-1,0,143,38,163,0.56083995
19,-1,200,186,22,79,0.87236845
19,-1,313,194,22,73,0.8737587
19,-1,82,121,96,254,0.99904794
19,-1,220,127,117,246,0.9997718
20,-1,358,185,15,23,0.3151653
20,-1,341,189,19,22,0.6273484
20,-1,0,143,40,159,0.6904
20,-1,195,185,24,76,0.9274362
20,-1,43,181,25,77,0.9627618
20,-1,80,120,95,251,0.9980293
20,-1,217,123,120,249,0.99963474
21,-1,0,144,36,160,0.60330886
21,-1,195,185,25,77,0.95813054
21,-1,43,183,24,74,0.96807384
21,-1,69,111,101,268,0.99722886
21,-1,216,117,118,265,0.9991042
22,-1,145,95,40,152,0.59927374
22,-1,196,187,23,73,0.7539803
22,-1,0,138,38,174,0.7646056
22,-1,45,182,23,73,0.8650287
22,-1,67,111,104,268,0.99772877
22,-1,216,114,117,266,0.9995601
23,-1,0,144,36,165,0.6004942
23,-1,144,91,43,160,0.60544634
23,-1,48,187,24,72,0.71234924
23,-1,203,187,20,75,0.8019029
23,-1,66,109,108,276,0.9989717
23,-1,225,111,104,280,0.9997391
24,-1,54,187,21,67,0.381763
24,-1,145,95,43,154,0.544691
24,-1,205,185,20,78,0.5587012
24,-1,0,145,39,161,0.6845504
24,-1,74,109,105,279,0.9991726
24,-1,226,106,105,292,0.9997385
25,-1,145,92,44,160,0.5571267
25,-1,0,142,41,168,0.82216007
25,-1,229,114,105,277,0.9971807
25,-1,62,107,114,292,0.9996052
26,-1,0,145,39,165,0.76205903
26,-1,230,119,106,275,0.99119043
26,-1,60,104,117,302,0.99979323
27,-1,0,143,36,171,0.6643869
27,-1,231,113,109,288,0.96238416
27,-1,51,92,124,323,0.99959207
28,-1,0,141,35,176,0.5053607
28,-1,234,102,106,308,0.95755947
28,-1,56,91,123,329,0.9992515
29,-1,0,135,37,182,0.6765314
29,-1,234,99,111,309,0.9392305
29,-1,47,83,129,340,0.99957615
30,-1,0,135,33,184,0.64498556
30,-1,186,111,190,282,0.9375169
30,-1,45,81,132,346,0.9995391
31,-1,0,138,33,177,0.4823592
31,-1,241,96,119,317,0.9744106
31,-1,44,79,133,352,0.9996851
32,-1,392,178,32,90,0.49231443
32,-1,385,186,22,71,0.72073126
32,-1,405,186,35,83,0.9509822
32,-1,230,107,150,289,0.98117435
32,-1,43,78,139,352,0.99858105
33,-1,0,125,59,253,0.5168747
33,-1,150,93,56,261,0.7236452
33,-1,416,182,32,80,0.9365662
33,-1,392,181,24,80,0.9492541
33,-1,361,189,26,72,0.9536078
33,-1,46,70,144,362,0.9981847
33,-1,242,80,145,353,0.9993488
34,-1,0,115,59,229,0.5868271
34,-1,150,85,62,278,0.60136604
34,-1,401,186,24,75,0.6938517
34,-1,371,191,26,76,0.7379967
34,-1,428,186,34,81,0.90747434
34,-1,55,72,138,366,0.99810153
34,-1,259,73,143,390,0.9996369
35,-1,0,124,59,213,0.7190404
35,-1,158,80,62,247,0.72920203
35,-1,410,186,24,76,0.9053148
35,-1,377,189,26,81,0.97592044
35,-1,434,186,34,82,0.984377
35,-1,55,78,155,348,0.99584836
35,-1,264,71,147,393,0.99965537
36,-1,506,201,18,45,0.38024747
36,-1,171,75,63,207,0.72321653
36,-1,422,183,23,80,0.853214
36,-1,1,121,61,217,0.8644526
36,-1,390,190,24,80,0.9537742
36,-1,447,182,30,87,0.9701025
36,-1,56,78,165,349,0.99429256
36,-1,268,79,167,383,0.9997528
37,-1,1,121,55,110,0.3017024
37,-1,424,184,25,80,0.82797134
37,-1,1,124,64,209,0.8389758
37,-1,446,178,30,91,0.8684591
37,-1,454,185,32,83,0.89788556
37,-1,170,68,75,267,0.9024091
37,-1,392,192,24,77,0.9137457
37,-1,64,57,153,398,0.99887925
37,-1,268,73,173,391,0.99942654
38,-1,516,205,17,42,0.6018945
38,-1,434,184,33,86,0.6520391
38,-1,429,188,24,73,0.6656074
38,-1,174,66,66,218,0.84805954
38,-1,1,123,71,214,0.9149182
38,-1,400,195,24,74,0.95337474
38,-1,455,186,34,85,0.9894858
38,-1,67,36,150,442,0.9989661
38,-1,276,71,183,399,0.99927527
39,-1,407,191,35,76,0.3273909
39,-1,175,72,63,311,0.7822187
39,-1,1,122,69,214,0.8642431
39,-1,434,186,25,78,0.8765551
39,-1,404,195,24,73,0.9279099
39,-1,460,188,34,81,0.9775875
39,-1,66,31,152,449,0.9989696
39,-1,277,53,193,412,0.99941134
40,-1,525,208,18,23,0.68060124
40,-1,1,119,65,220,0.84918106
40,-1,176,72,64,313,0.8501391
40,-1,410,196,22,73,0.89843
40,-1,434,184,33,86,0.9559205
40,-1,465,188,33,82,0.98453534
40,-1,63,28,158,452,0.9988691
40,-1,283,49,192,431,0.9994182
41,-1,2,119,53,117,0.49052137
41,-1,0,128,63,199,0.77827084
41,-1,413,199,21,69,0.85617816
41,-1,469,189,29,46,0.88347447
41,-1,431,184,35,88,0.8871972
41,-1,179,64,61,222,0.91331726
41,-1,60,28,162,452,0.9992019
41,-1,288,54,190,426,0.9994289
42,-1,468,191,29,35,0.42307475
42,-1,0,115,58,231,0.7760529
42,-1,168,52,70,349,0.8994002
42,-1,50,24,165,456,0.99932486
42,-1,276,55,211,425,0.9994373
43,-1,266,202,18,63,0.34077984
43,-1,437,192,23,36,0.39975932
43,-1,1,105,38,104,0.4276044
43,-1,464,191,27,32,0.62790525
43,-1,173,54,59,208,0.95954746
43,-1,280,47,204,433,0.9990854
43,-1,44,20,169,460,0.99939734
44,-1,155,63,76,332,0.30288294
44,-1,0,112,60,328,0.33078292
44,-1,0,105,40,100,0.40267506
44,-1,173,47,59,219,0.8860105
44,-1,283,31,199,449,0.99913234
44,-1,41,19,173,461,0.9994633
45,-1,1,122,40,312,0.34378704
45,-1,270,184,20,77,0.39605063
45,-1,268,180,37,91,0.7945354
45,-1,165,43,75,363,0.90303224
45,-1,287,23,195,457,0.99903214
45,-1,42,17,173,462,0.999416
46,-1,270,186,19,72,0.3017952
46,-1,267,181,37,90,0.39441845
46,-1,0,95,41,363,0.4662853
46,-1,164,37,76,377,0.95218074
46,-1,284,15,203,465,0.9985647
46,-1,33,17,180,462,0.99952036
47,-1,0,101,40,354,0.47402504
47,-1,164,31,78,388,0.93490577
47,-1,282,9,206,471,0.9971607
47,-1,31,13,184,463,0.99950147
48,-1,0,96,39,114,0.41294822
48,-1,0,104,40,351,0.42194957
48,-1,164,32,80,383,0.9275669
48,-1,273,7,220,473,0.9892706
48,-1,28,11,189,467,0.9994724
49,-1,1,115,37,365,0.45797643
49,-1,173,40,67,232,0.45961335
49,-1,277,51,258,386,0.9471606
49,-1,164,24,82,402,0.98405355
49,-1,24,8,195,472,0.99941623
50,-1,0,95,39,116,0.3612128
50,-1,0,99,39,361,0.47057444
50,-1,162,19,85,374,0.95177907
50,-1,282,13,240,460,0.9938162
50,-1,17,8,201,466,0.99959755
51,-1,0,89,39,374,0.37851644
51,-1,173,41,67,229,0.37905297
51,-1,163,18,83,413,0.9813644
51,-1,286,0,242,480,0.99934965
51,-1,21,4,196,475,0.9995477
52,-1,172,40,69,230,0.34420797
52,-1,0,93,38,123,0.43425372
52,-1,162,22,86,406,0.98459816
52,-1,20,7,197,473,0.99927837
52,-1,298,4,242,476,0.9993546
53,-1,0,91,37,127,0.45492914
53,-1,161,19,88,412,0.9792918
53,-1,310,0,213,480,0.9955372
53,-1,12,8,206,472,0.9992224
54,-1,0,91,35,126,0.50849307
54,-1,313,5,216,475,0.98666567
54,-1,161,19,88,413,0.9866738
54,-1,7,10,211,469,0.9993293
55,-1,0,97,35,161,0.4656182
55,-1,166,13,83,426,0.98252314
55,-1,311,0,222,480,0.9980789
55,-1,3,4,218,476,0.9994257
56,-1,0,94,35,167,0.41522226
56,-1,165,20,83,413,0.985369
56,-1,296,0,248,480,0.9883639
56,-1,4,0,215,480,0.99953264
57,-1,164,9,86,431,0.96388954
57,-1,298,4,269,470,0.9930456
57,-1,5,4,216,475,0.99945235
58,-1,0,92,34,172,0.31320387
58,-1,165,15,87,416,0.9808891
58,-1,304,0,256,472,0.9957908
58,-1,4,5,216,475,0.9992146
59,-1,167,14,84,427,0.98680156
59,-1,312,0,236,466,0.9962982
59,-1,4,3,215,477,0.9993934
60,-1,0,88,30,182,0.33718202
60,-1,168,15,85,426,0.97630775
60,-1,304,0,244,465,0.9956084
60,-1,2,11,222,468,0.99930775
61,-1,167,16,86,429,0.9568246
61,-1,306,16,245,437,0.95907015
61,-1,1,11,226,461,0.9987856
62,-1,168,9,88,434,0.9686705
62,-1,0,10,226,463,0.99846476
62,-1,322,0,275,473,0.9996047
63,-1,564,196,23,50,0.5324968
63,-1,168,2,88,448,0.97502446
63,-1,0,10,226,460,0.99810266
63,-1,323,0,277,480,0.99988675
64,-1,572,195,21,52,0.50229204
64,-1,168,10,88,432,0.9631667
64,-1,503,195,24,75,0.96633506
64,-1,1,2,221,478,0.9988829
64,-1,320,0,284,480,0.99985516
65,-1,572,194,22,56,0.4595534
65,-1,165,10,92,426,0.894907
65,-1,503,193,23,78,0.93179744
65,-1,1,0,223,479,0.9982164
65,-1,329,0,279,480,0.9997068
66,-1,170,20,91,368,0.9291183
66,-1,503,193,24,77,0.9349632
66,-1,2,0,221,480,0.9979965
66,-1,323,0,283,478,0.9997811
67,-1,555,199,18,41,0.32575303
67,-1,173,10,83,391,0.8175543
67,-1,574,194,20,55,0.84405696
67,-1,504,195,22,74,0.9212325
67,-1,4,0,215,477,0.99815303
67,-1,323,0,286,477,0.9998301
68,-1,575,195,21,54,0.710605
68,-1,507,193,23,77,0.8780033
68,-1,169,24,89,405,0.9565487
68,-1,8,0,220,470,0.99643666
68,-1,320,0,286,472,0.99991
69,-1,493,186,34,85,0.30646232
69,-1,554,197,19,43,0.33426657
69,-1,290,181,37,80,0.6455696
69,-1,575,194,21,56,0.7275289
69,-1,169,13,93,386,0.9077928
69,-1,507,195,23,75,0.93150127
69,-1,4,4,229,464,0.99541706
69,-1,320,0,287,474,0.99992573
70,-1,292,191,20,65,0.5138623
70,-1,576,194,23,54,0.6078211
70,-1,507,194,23,76,0.92128396
70,-1,294,178,33,82,0.93069386
70,-1,171,16,92,418,0.96022594
70,-1,0,12,231,450,0.9977631
70,-1,320,0,289,467,0.99993265
