1,-1,892,413,24,64,0.30299857
1,-1,954,392,48,126,0.50997716
1,-1,626,424,51,172,0.6029501
1,-1,819,424,22,60,0.62396663
1,-1,854,417,27,72,0.6273004
1,-1,1229,411,33,88,0.71280354
1,-1,1181,411,37,99,0.7891348
1,-1,1107,409,30,85,0.8566718
1,-1,554,428,55,171,0.86477107
1,-1,578,420,60,179,0.8666577
1,-1,679,413,66,190,0.9365159
1,-1,732,419,58,182,0.94343233
1,-1,1479,411,77,196,0.96896034
1,-1,1367,387,65,223,0.9779591
1,-1,471,425,68,179,0.9923721
2,-1,787,426,20,50,0.3157111
2,-1,891,411,23,63,0.34375572
2,-1,325,435,43,175,0.3516944
2,-1,954,391,45,127,0.4587174
2,-1,820,421,22,63,0.6456994
2,-1,854,415,26,74,0.65523136
2,-1,1217,410,33,88,0.69628316
2,-1,631,417,49,158,0.70490247
2,-1,724,421,54,177,0.7350211
2,-1,1176,408,37,99,0.78163695
2,-1,1101,408,31,88,0.8195247
2,-1,581,420,55,176,0.82128054
2,-1,545,425,58,172,0.91098917
2,-1,681,414,70,187,0.94029456
2,-1,1367,387,64,238,0.9880926
2,-1,1468,412,78,192,0.98865235
2,-1,462,421,71,184,0.99320793
3,-1,721,423,45,172,0.41106454
3,-1,957,405,33,102,0.41543496
3,-1,652,427,60,170,0.4255989
3,-1,1161,410,32,82,0.4893059
3,-1,1174,409,34,92,0.5151892
3,-1,583,421,48,177,0.5206779
3,-1,785,424,22,60,0.61897
3,-1,855,415,25,74,0.63954496
3,-1,820,419,23,69,0.6426152
3,-1,1213,408,31,90,0.66552305
3,-1,1099,409,30,86,0.67665285
3,-1,624,418,46,158,0.7421125
3,-1,687,418,70,182,0.9173723
3,-1,537,422,64,177,0.9562634
3,-1,1361,387,70,239,0.98799527
3,-1,1462,414,76,189,0.98939645
3,-1,453,422,75,182,0.98948675
4,-1,1177,413,33,87,0.4272276
4,-1,1097,409,31,90,0.44403887
4,-1,578,416,52,185,0.45025837
4,-1,852,417,28,72,0.5433651
4,-1,1209,408,31,93,0.566908
4,-1,1087,402,32,96,0.6378826
4,-1,1156,412,36,87,0.65028447
4,-1,656,414,67,190,0.6595109
4,-1,819,419,27,73,0.6640734
4,-1,784,424,24,65,0.6835296
4,-1,618,422,57,180,0.7299732
4,-1,684,419,73,185,0.84943986
4,-1,535,420,65,182,0.9546763
4,-1,1455,412,75,197,0.9901505
4,-1,448,427,75,174,0.9909387
4,-1,1360,385,70,245,0.9917877
5,-1,818,422,29,73,0.4170416
5,-1,1191,413,33,87,0.44550097
5,-1,1151,415,34,91,0.51734513
5,-1,782,426,26,65,0.5414549
5,-1,1080,411,31,87,0.5672401
5,-1,592,425,52,176,0.6051755
5,-1,683,421,63,184,0.6412452
5,-1,608,423,56,182,0.70679873
5,-1,522,434,48,167,0.83223027
5,-1,540,429,61,174,0.89177614
5,-1,652,414,72,193,0.9646153
5,-1,1443,421,75,187,0.9764151
5,-1,435,432,74,175,0.9936206
5,-1,1356,392,69,243,0.9955364
6,-1,683,425,57,182,0.41195524
6,-1,816,425,33,67,0.44717574
6,-1,780,427,28,61,0.53008157
6,-1,1075,415,33,83,0.5683735
6,-1,1148,418,35,87,0.5690324
6,-1,593,427,54,174,0.79563445
6,-1,546,432,54,168,0.8466532
6,-1,520,437,48,164,0.8684835
6,-1,1433,423,78,184,0.9812236
6,-1,651,417,72,192,0.9879444
6,-1,434,433,71,172,0.9950502
6,-1,1359,393,71,246,0.9958182
7,-1,686,428,53,182,0.39910716
7,-1,1072,419,34,81,0.4607848
7,-1,777,429,29,60,0.47082278
7,-1,1146,416,36,90,0.5387201
7,-1,823,430,30,83,0.65803623
7,-1,540,429,65,175,0.88715494
7,-1,592,427,58,178,0.9034642
7,-1,510,432,60,174,0.9280308
7,-1,1357,400,71,240,0.99242824
7,-1,648,420,69,195,0.99338937
7,-1,1433,423,73,190,0.994803
7,-1,427,434,74,180,0.9958539
8,-1,1183,421,34,80,0.34690046
8,-1,781,430,26,60,0.44898906
8,-1,821,431,29,81,0.48149383
8,-1,1071,416,33,90,0.68592626
