1,-1,1051,238,92,407,0.39489618
1,-1,803,316,48,134,0.7284472
1,-1,865,265,92,287,0.97758365
1,-1,901,146,221,614,0.9913658
1,-1,392,293,129,288,0.9963324
1,-1,543,278,110,301,0.99654126
1,-1,0,36,361,1011,0.99836266
2,-1,744,329,41,83,0.3010304
2,-1,1055,252,87,380,0.6364648
2,-1,802,313,48,136,0.74785703
2,-1,865,262,87,293,0.9742433
2,-1,899,135,217,637,0.9898852
2,-1,542,276,110,304,0.9950744
2,-1,0,25,351,1034,0.9975116
2,-1,387,291,126,295,0.9975658
3,-1,741,325,41,87,0.3131986
3,-1,800,314,46,135,0.4913632
3,-1,1053,257,87,376,0.79851955
3,-1,859,253,86,309,0.97041696
3,-1,894,131,215,642,0.97922695
3,-1,525,270,115,303,0.99599457
3,-1,376,293,124,297,0.99684256
3,-1,0,7,327,1038,0.9977831
4,-1,737,324,40,94,0.46033895
4,-1,857,255,85,300,0.9163915
4,-1,1045,261,89,374,0.92281085
4,-1,893,167,206,618,0.9762157
4,-1,526,271,106,305,0.9965737
4,-1,372,285,123,309,0.9979052
4,-1,0,81,321,950,0.9980046
5,-1,735,321,41,94,0.47064346
5,-1,855,252,81,310,0.8911167
5,-1,1044,264,84,366,0.9317738
5,-1,889,140,206,624,0.97937995
5,-1,525,267,99,317,0.9956343
5,-1,364,278,125,315,0.9973774
5,-1,0,57,282,997,0.9977336
6,-1,784,315,46,130,0.46076146
6,-1,734,320,39,97,0.54553986
6,-1,855,249,81,321,0.7764342
6,-1,1039,261,88,374,0.9076424
6,-1,892,160,195,627,0.983136
6,-1,1,17,264,1063,0.9922425
6,-1,523,269,96,317,0.99585086
6,-1,355,272,127,322,0.9971774
7,-1,728,319,46,121,0.53016865
7,-1,785,316,45,128,0.62281466
7,-1,853,250,85,315,0.8099139
7,-1,1040,256,87,389,0.9426174
7,-1,888,144,201,615,0.9872363
7,-1,518,268,99,326,0.99674374
7,-1,0,19,259,1061,0.9975864
7,-1,351,268,126,326,0.99772584
8,-1,724,318,48,121,0.43198463
8,-1,785,313,43,135,0.6346275
8,-1,853,251,82,314,0.8188798
8,-1,1037,255,91,394,0.9596785
8,-1,891,168,186,612,0.9916231
8,-1,0,0,232,1080,0.99463445
8,-1,516,269,99,334,0.99680674
8,-1,340,270,130,329,0.9979959
9,-1,722,322,49,121,0.34610724
9,-1,782,318,47,133,0.7329422
9,-1,853,258,85,302,0.7960094
9,-1,1035,256,92,393,0.9366358
9,-1,888,164,189,621,0.99224377
9,-1,0,0,217,1050,0.9942236
9,-1,505,269,108,340,0.99732596
9,-1,331,269,137,334,0.9978001
10,-1,841,288,36,171,0.300773
10,-1,722,321,48,122,0.3361332
10,-1,852,255,88,322,0.77224106
10,-1,782,312,46,140,0.7905761
10,-1,1031,257,94,390,0.91888595
10,-1,889,162,187,623,0.98107886
10,-1,0,63,188,990,0.99583983
10,-1,497,267,112,345,0.9976282
10,-1,331,267,132,338,0.99800116
11,-1,870,281,58,254,0.42126477
11,-1,853,255,89,333,0.58637446
11,-1,780,316,46,137,0.7770771
11,-1,1028,254,94,394,0.9061645
11,-1,887,155,187,640,0.98575366
11,-1,0,54,174,1007,0.9937177
11,-1,489,267,114,348,0.99813604
11,-1,329,264,133,348,0.99861497
12,-1,854,254,89,348,0.48930395
12,-1,869,281,58,256,0.5173833
12,-1,779,316,45,138,0.7565466
12,-1,0,39,121,949,0.8120172
12,-1,1024,253,93,399,0.87881684
12,-1,883,153,192,646,0.979948
12,-1,328,264,131,352,0.9987035
12,-1,483,265,116,355,0.9987333
13,-1,706,326,46,148,0.3103291
13,-1,870,277,55,260,0.42869693
13,-1,857,243,87,379,0.42908442
13,-1,0,51,113,765,0.56312484
13,-1,780,314,43,141,0.81399417
13,-1,1021,251,93,401,0.91657645
13,-1,884,154,184,645,0.9748717
13,-1,322,266,137,352,0.9987111
13,-1,482,264,115,356,0.99908733
14,-1,857,243,85,379,0.34912208
14,-1,708,327,44,144,0.35479373
14,-1,870,279,54,257,0.48344293
14,-1,778,317,44,137,0.75992864
14,-1,0,83,107,848,0.8738109
14,-1,1019,251,94,401,0.9315671
14,-1,883,155,185,645,0.98227006
14,-1,320,271,136,355,0.9991226
14,-1,479,263,118,357,0.9993078
15,-1,871,285,49,244,0.36780846
15,-1,3,177,71,657,0.4756667
15,-1,709,326,43,146,0.4812988
15,-1,779,318,41,136,0.72125494
15,-1,1018,252,94,401,0.92400783
15,-1,872,160,202,635,0.97903013
15,-1,316,272,140,358,0.9992628
15,-1,477,262,122,365,0.9994028
16,-1,709,327,43,147,0.5863632
