1,-1,907,125,57,177,0.7233681
1,-1,212,106,60,175,0.7624631
1,-1,272,377,58,208,0.81610614
1,-1,1424,252,74,161,0.8203466
1,-1,1358,576,68,209,0.8317462
1,-1,499,131,52,171,0.85382587
1,-1,242,375,69,219,0.8602996
1,-1,347,99,62,180,0.86937237
1,-1,409,100,54,159,0.8758144
1,-1,874,125,64,176,0.8903014
1,-1,1636,260,69,173,0.9157457
1,-1,1096,979,76,100,0.932894
1,-1,546,149,62,174,0.9697901
1,-1,101,541,80,249,0.9708343
1,-1,1796,203,62,189,0.9714189
1,-1,1049,132,58,180,0.9784877
1,-1,358,409,101,237,0.97943956
1,-1,792,145,63,182,0.9853708
1,-1,1730,457,78,217,0.98686004
1,-1,1101,209,65,184,0.99181837
2,-1,907,127,58,175,0.74525225
2,-1,281,103,62,185,0.76193947
2,-1,212,108,60,173,0.7904034
2,-1,1425,251,74,162,0.840883
2,-1,874,126,62,174,0.8483045
2,-1,1358,576,66,209,0.85495234
2,-1,497,131,54,171,0.8554452
2,-1,346,101,63,177,0.87330145
2,-1,1635,259,69,178,0.8819583
2,-1,409,99,55,158,0.90074015
2,-1,244,370,71,226,0.90824664
2,-1,1100,980,75,100,0.9102189
2,-1,1798,203,60,189,0.9647722
2,-1,546,151,62,172,0.96687585
2,-1,1048,131,59,179,0.9696299
2,-1,101,542,80,247,0.9708941
2,-1,791,145,65,182,0.9829391
2,-1,360,407,101,241,0.98380166
2,-1,1729,456,79,217,0.98899996
2,-1,1094,209,69,183,0.9919403
3,-1,907,128,59,172,0.72951293
3,-1,281,103,62,186,0.7491124
3,-1,211,108,62,173,0.8032329
3,-1,1359,577,67,205,0.8143601
3,-1,346,99,63,181,0.86477596
3,-1,496,132,55,170,0.869368
3,-1,1634,260,70,173,0.87844014
3,-1,875,125,64,177,0.88311875
3,-1,408,100,57,156,0.89884126
3,-1,1102,979,74,101,0.9071775
3,-1,1426,248,76,171,0.91845626
3,-1,245,366,74,231,0.92158645
3,-1,1800,203,59,190,0.9583898
3,-1,1045,132,63,174,0.9621255
3,-1,545,151,62,173,0.9705739
3,-1,101,541,80,249,0.9738981
3,-1,792,143,63,184,0.9848084
3,-1,362,406,99,249,0.9861664
3,-1,1090,210,70,179,0.99149686
3,-1,1728,457,80,214,0.99239296
4,-1,909,130,58,169,0.7104359
4,-1,280,103,64,186,0.76635844
4,-1,210,105,63,178,0.80072707
4,-1,1358,577,67,205,0.813918
4,-1,346,100,62,178,0.8556524
4,-1,496,135,54,166,0.8845942
4,-1,217,367,103,231,0.8963324
4,-1,1103,976,74,104,0.8966585
4,-1,876,124,64,178,0.90718627
4,-1,408,100,57,155,0.9211544
4,-1,1633,259,70,175,0.9222118
4,-1,1426,244,77,178,0.92719734
4,-1,1801,202,59,189,0.96239585
4,-1,1043,131,67,176,0.96422696
4,-1,543,152,62,171,0.96678025
4,-1,101,541,80,248,0.96966225
4,-1,792,142,63,185,0.98275787
4,-1,362,404,98,253,0.9869766
4,-1,1084,208,73,180,0.9893738
4,-1,1727,456,80,216,0.9911301
5,-1,0,864,49,216,0.675025
5,-1,281,101,62,188,0.7136417
5,-1,1359,578,66,204,0.8039954
5,-1,210,105,63,175,0.8060262
5,-1,347,98,60,180,0.8345088
5,-1,1115,974,69,106,0.8923227
5,-1,496,136,53,166,0.89453775
5,-1,1633,260,68,170,0.9005342
5,-1,408,101,57,155,0.9038989
5,-1,875,124,65,179,0.9235236
5,-1,245,366,73,227,0.9282135
5,-1,1043,133,68,171,0.94292164
5,-1,1427,242,76,179,0.9514888
5,-1,1800,204,61,187,0.96912193
5,-1,101,541,80,248,0.9696285
5,-1,543,152,61,173,0.97037375
5,-1,790,143,65,185,0.9833576
5,-1,1078,207,77,182,0.9851805
5,-1,363,405,98,250,0.98544866
5,-1,1725,457,82,213,0.99252963
6,-1,280,102,63,187,0.7137263
6,-1,908,130,59,171,0.7439266
6,-1,1359,578,66,204,0.7927477
6,-1,210,103,63,176,0.8094897
6,-1,1633,259,68,171,0.8273033
6,-1,346,99,62,179,0.8412152
6,-1,1043,135,68,166,0.89227206
6,-1,877,124,63,180,0.9085376
6,-1,495,139,54,165,0.91392595
6,-1,409,100,57,157,0.9199308
6,-1,1115,974,71,106,0.9256067
6,-1,245,366,72,223,0.93595123
6,-1,1425,242,75,178,0.949923
6,-1,1801,206,58,183,0.9529777
6,-1,543,152,60,175,0.97114664
6,-1,101,541,80,247,0.9718684
6,-1,1070,204,83,190,0.97413695
6,-1,791,143,64,185,0.9805993
6,-1,364,405,98,249,0.9850256
6,-1,1724,456,82,213,0.99188
7,-1,0,864,50,215,0.7174511
7,-1,209,101,63,180,0.785443
7,-1,905,130,61,170,0.7879323
7,-1,1624,256,65,179,0.82079434
