1,-1,52,516,66,236,0.3264655
1,-1,62,491,102,300,0.37777585
1,-1,1877,381,42,199,0.44737706
1,-1,1249,534,58,123,0.6547702
1,-1,0,276,123,644,0.7492485
1,-1,1291,459,57,192,0.7886441
1,-1,122,513,72,233,0.8486178
1,-1,256,466,104,245,0.96890867
1,-1,1708,388,165,346,0.98207504
2,-1,61,475,107,321,0.4521308
2,-1,1871,378,48,204,0.633354
2,-1,1252,533,56,123,0.65997523
2,-1,122,508,71,237,0.7427273
2,-1,1293,456,56,199,0.7761885
2,-1,0,259,129,675,0.92624384
2,-1,259,465,103,245,0.9760626
2,-1,1685,388,153,352,0.98781943
3,-1,1310,471,60,183,0.30316266
3,-1,1254,536,56,121,0.58545476
3,-1,1293,457,57,200,0.6884468
3,-1,1872,376,47,209,0.72227526
3,-1,122,511,70,235,0.76275283
3,-1,0,255,134,678,0.9579222
3,-1,259,465,102,247,0.9645419
3,-1,1688,387,144,357,0.9919579
4,-1,1256,537,55,121,0.42803097
4,-1,1294,450,57,211,0.67005336
4,-1,1873,374,46,212,0.7647018
4,-1,122,510,71,236,0.8053346
4,-1,259,466,103,247,0.96512794
4,-1,0,262,139,666,0.97218376
4,-1,1684,388,153,352,0.99174345
5,-1,1311,458,62,191,0.34563053
5,-1,1291,451,60,206,0.51526594
5,-1,124,512,71,233,0.67569727
5,-1,1872,372,48,215,0.7850831
5,-1,261,465,104,247,0.94214296
5,-1,0,286,163,614,0.9892494
5,-1,1679,386,172,353,0.9930187
6,-1,1291,450,60,205,0.3511545
6,-1,1269,402,102,254,0.37163153
6,-1,1311,454,64,196,0.41223788
6,-1,1872,371,48,216,0.73147327
6,-1,126,511,70,231,0.83930063
6,-1,263,465,103,244,0.9428502
6,-1,1680,386,170,354,0.99211246
6,-1,0,280,162,621,0.9931419
7,-1,1291,398,89,263,0.45544428
7,-1,1871,373,48,215,0.7921007
7,-1,124,513,71,230,0.8997384
7,-1,265,465,100,241,0.93258595
7,-1,0,269,164,633,0.99535155
7,-1,1683,384,163,361,0.9954744
8,-1,1318,454,64,198,0.43615076
8,-1,1871,373,48,217,0.7674688
8,-1,123,511,73,230,0.86625594
8,-1,267,465,98,243,0.9301997
8,-1,1684,383,160,359,0.99542755
8,-1,0,265,165,640,0.9965403
9,-1,1320,451,64,208,0.618595
9,-1,1870,376,49,213,0.7805239
9,-1,267,463,99,242,0.83730435
9,-1,124,512,72,229,0.88112015
9,-1,1685,384,157,357,0.99528766
9,-1,0,261,167,644,0.9976807
10,-1,1278,533,54,127,0.4660407
10,-1,267,460,100,242,0.5293098
10,-1,1322,454,64,207,0.81879467
10,-1,1867,374,53,222,0.84611607
10,-1,126,513,70,228,0.88069445
10,-1,1685,384,156,357,0.9952352
10,-1,0,261,174,642,0.99849224
11,-1,1281,535,51,127,0.5137834
11,-1,268,458,101,243,0.66152215
11,-1,126,514,69,229,0.8191636
11,-1,1866,372,54,230,0.871305
11,-1,1322,460,65,201,0.92362046
11,-1,1685,384,152,359,0.99679464
11,-1,1,261,172,639,0.9986041
12,-1,269,460,104,236,0.31535438
12,-1,1283,535,49,127,0.63614106
12,-1,125,515,70,228,0.64622027
12,-1,1865,366,55,246,0.88011223
12,-1,1323,464,65,199,0.94331867
12,-1,1684,383,152,360,0.9966765
12,-1,2,261,176,643,0.9986528
13,-1,266,461,104,242,0.53898245
13,-1,123,510,72,233,0.7163111
13,-1,1286,534,48,129,0.75155324
13,-1,1848,354,71,309,0.9130748
13,-1,1322,465,64,198,0.9424154
13,-1,1685,381,151,363,0.99210083
13,-1,2,264,186,637,0.9984367
14,-1,1348,475,47,186,0.3082211
14,-1,268,462,105,241,0.4121263
14,-1,121,506,73,237,0.5479781
14,-1,1287,533,47,130,0.79649377
14,-1,1847,348,72,329,0.91510373
14,-1,1321,466,62,198,0.9472112
14,-1,1684,378,154,368,0.9908781
14,-1,4,263,184,635,0.99773884
15,-1,123,510,70,235,0.48308492
15,-1,1789,448,70,156,0.5612315
15,-1,274,460,105,245,0.59366095
15,-1,1288,532,45,130,0.72045803
15,-1,1846,341,73,352,0.9174764
15,-1,1321,466,64,197,0.9527496
15,-1,1678,377,151,365,0.9912571
15,-1,4,255,188,652,0.9976954
16,-1,123,518,72,226,0.48626128
16,-1,1792,446,69,161,0.6057329
16,-1,1288,533,46,129,0.7179967
16,-1,271,460,113,247,0.87158316
16,-1,1846,336,73,361,0.9122299
16,-1,1320,466,62,196,0.94969904
16,-1,1674,375,153,366,0.9951355
16,-1,2,253,192,652,0.9981415
17,-1,1347,475,52,184,0.3277554
17,-1,124,518,70,227,0.45629695
17,-1,1791,451,71,150,0.4797048
17,-1,1288,533,48,128,0.7933644
17,-1,269,458,121,248,0.87699455
17,-1,1845,338,73,369,0.9140951
17,-1,1322,467,63,194,0.93128455
17,-1,1675,375,145,366,0.9962006
17,-1,1,257,197,640,0.9967439
18,-1,1803,445,57,166,0.6179897
18,-1,274,456,125,252,0.8433716
18,-1,1289,533,48,128,0.8593853
18,-1,1323,466,64,195,0.9362437
18,-1,1848,336,72,428,0.94122493
18,-1,1668,375,153,369,0.997028
18,-1,1,252,205,654,0.99715066
19,-1,269,455,132,255,0.8383526
19,-1,1289,533,49,128,0.8844921
19,-1,1803,446,59,173,0.9055156
19,-1,1324,465,64,195,0.9221535
19,-1,1841,332,79,388,0.9388853
19,-1,1667,377,153,368,0.99743074
19,-1,3,249,216,660,0.99743575
20,-1,271,455,134,255,0.77976006
20,-1,1803,447,61,171,0.8568474
20,-1,1291,535,49,127,0.8875846
20,-1,1325,464,67,196,0.9061352
20,-1,1839,334,81,388,0.95528245
20,-1,2,257,235,649,0.9965064
20,-1,1665,380,152,367,0.99726033
21,-1,271,456,134,255,0.6628446
21,-1,1803,448,61,170,0.7603398
21,-1,1291,535,51,128,0.9142679
21,-1,1326,463,66,197,0.9166148
21,-1,1838,332,82,396,0.95171916
21,-1,1666,379,146,369,0.99731135
21,-1,2,253,245,657,0.9976844
22,-1,267,459,142,248,0.7593431
22,-1,1804,448,62,173,0.8690843
22,-1,1328,461,64,200,0.8830063
22,-1,1291,534,51,129,0.90401286
22,-1,1841,340,79,417,0.95243025
22,-1,1665,381,143,366,0.9975221
22,-1,2,252,253,654,0.9978903
23,-1,1330,461,62,200,0.7938724
23,-1,1805,448,64,169,0.82192206
23,-1,1292,535,53,129,0.87918985
23,-1,270,463,142,241,0.8828101
23,-1,1836,338,84,421,0.9630902
23,-1,1661,383,147,368,0.9978266
23,-1,0,243,274,672,0.9985846
24,-1,1805,448,63,164,0.37651065
24,-1,1329,462,62,199,0.7493761
24,-1,1295,536,50,127,0.8062882
24,-1,281,461,130,245,0.83713543
24,-1,1830,336,90,426,0.97705233
24,-1,1653,382,154,371,0.99660826
24,-1,0,252,315,647,0.9987924
25,-1,1329,461,61,202,0.70562404
25,-1,1299,535,46,130,0.7191269
25,-1,297,461,116,241,0.92305994
25,-1,1827,333,93,431,0.9803639
25,-1,1649,383,157,370,0.9967278
25,-1,0,251,329,646,0.99933034
26,-1,1302,533,43,130,0.57784534
26,-1,1328,461,61,202,0.6947237
26,-1,300,470,114,232,0.7903996
26,-1,1827,333,93,431,0.9894272
26,-1,1645,383,157,374,0.99692315
26,-1,1,252,332,650,0.9991118
27,-1,1302,533,44,131,0.65140796
27,-1,1346,468,63,190,0.6864615
27,-1,308,468,105,239,0.92952657
27,-1,1828,339,92,419,0.9900887
27,-1,1646,382,157,376,0.99602586
27,-1,0,241,354,667,0.9992673
28,-1,1327,460,61,203,0.57166946
28,-1,1302,533,45,133,0.57379013
28,-1,1346,468,63,192,0.70428467
28,-1,311,481,104,224,0.7794586
28,-1,1822,329,98,436,0.98981917
28,-1,1647,376,154,384,0.99543226
28,-1,20,234,340,682,0.9973417
29,-1,1302,531,46,134,0.5485627
29,-1,1326,462,61,201,0.5655548
29,-1,1348,467,62,194,0.7299195
29,-1,336,487,81,213,0.73937124
29,-1,1822,325,98,443,0.99228823
29,-1,1644,374,158,386,0.99397844
29,-1,13,234,349,677,0.9954757
30,-1,1309,512,55,158,0.46584874
30,-1,346,494,70,206,0.5642873
30,-1,1327,459,60,207,0.5948678
30,-1,1348,466,63,199,0.8252751
30,-1,1651,375,150,386,0.98809606
30,-1,1818,319,102,455,0.9881158
30,-1,4,231,366,661,0.9915548
31,-1,348,497,69,202,0.30572453
31,-1,1310,514,55,155,0.40790346
31,-1,1326,461,62,205,0.6240357
31,-1,1347,467,65,197,0.82461643
31,-1,1653,377,147,385,0.98052365
31,-1,1815,317,105,460,0.9891833
31,-1,0,239,380,655,0.9947719
32,-1,1310,515,56,153,0.37355313
32,-1,1326,461,61,204,0.61649656
32,-1,1348,467,65,198,0.8275597
32,-1,1657,377,144,383,0.9609615
32,-1,1812,316,108,462,0.9908997
32,-1,0,251,388,635,0.9957543
33,-1,1311,515,55,152,0.33995837
33,-1,1326,462,61,202,0.588627
33,-1,1348,466,66,200,0.8343534
33,-1,1662,380,138,383,0.9292732
33,-1,1623,366,130,401,0.9429405
33,-1,5,267,390,614,0.9912271
33,-1,1810,318,110,460,0.99212474
34,-1,348,488,73,207,0.3450958
34,-1,6,511,107,289,0.3603873
34,-1,1310,518,57,150,0.38126346
34,-1,1327,463,60,200,0.4892935
34,-1,1346,464,68,202,0.8210033
34,-1,1657,377,143,388,0.9423001
34,-1,1803,317,117,461,0.98918355
34,-1,0,268,447,621,0.9927627
35,-1,347,484,73,203,0.38400662
35,-1,1311,519,55,148,0.42483678
35,-1,1327,463,59,200,0.49345273
35,-1,1348,464,67,205,0.8606439
35,-1,1635,374,162,390,0.98523396
35,-1,1798,313,122,467,0.989251
35,-1,0,260,464,632,0.99763554
36,-1,1311,521,55,145,0.41092134
36,-1,1327,463,60,199,0.46346247
36,-1,1347,462,68,206,0.8828331
36,-1,1633,373,164,394,0.98371494
36,-1,1795,312,125,470,0.98874724
36,-1,0,251,476,652,0.99870294
37,-1,1329,465,56,194,0.44843572
37,-1,1312,525,52,141,0.5256457
37,-1,1351,464,65,203,0.89890856
37,-1,1636,374,162,395,0.98493135
37,-1,1797,312,123,469,0.986932
37,-1,0,247,479,652,0.9988542
38,-1,7,513,102,273,0.5045577
38,-1,1329,465,55,194,0.50758594
38,-1,1313,527,51,139,0.61966276
38,-1,1353,464,63,202,0.90949905
38,-1,1795,314,125,465,0.98550785
38,-1,1632,374,162,395,0.98730004
38,-1,10,256,467,648,0.9982258
39,-1,1329,465,55,193,0.4659083
39,-1,9,524,97,263,0.47388533
39,-1,1313,529,51,138,0.6438155
39,-1,1353,464,63,202,0.9265502
39,-1,1616,353,204,435,0.98139775
39,-1,1793,315,127,466,0.98497236
39,-1,17,253,465,647,0.99718213
40,-1,1329,464,54,193,0.38621625
40,-1,8,518,101,272,0.45964238
40,-1,1313,532,53,135,0.7695708
40,-1,1355,464,61,202,0.91140133
40,-1,1617,355,206,435,0.9780613
40,-1,1793,314,127,469,0.9861448
40,-1,87,260,376,620,0.9974325
41,-1,53,426,133,323,0.318863
41,-1,1330,465,52,192,0.33481753
41,-1,9,517,100,267,0.38545796
41,-1,118,525,76,219,0.4530416
41,-1,1313,533,53,134,0.8243853
41,-1,1356,464,61,201,0.90625256
41,-1,1615,356,206,430,0.980014
41,-1,1792,317,128,463,0.98390204
41,-1,131,251,360,637,0.9956862
